Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-npnb,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,target,A,B,C,E,F,ShowProgressBar,D
18,1621246411256,17/05/2021 10:13:31,1621246412100,10,17/05/2021 20:13:32,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,440,,,,,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1621246441945,17/05/2021 10:14:01,1621246442767,10,17/05/2021 20:14:02,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,30635,,,ICAR53_C.png,1,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1621246442367,17/05/2021 10:14:02,1621246443219,10,17/05/2021 20:14:03,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,453.320000000007,,,,,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1621246477482,17/05/2021 10:14:37,1621246478319,10,17/05/2021 20:14:38,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonA,response_button_image,35060,,,ICAR54_A.png,1,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1621246477907,17/05/2021 10:14:37,1621246478751,10,17/05/2021 20:14:38,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,440,,,,,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1621246510294,17/05/2021 10:15:10,1621246511133,10,17/05/2021 20:15:11,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonB,response_button_image,32363,,,ICAR55_B.png,1,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1621246510748,17/05/2021 10:15:10,1621246511577,10,17/05/2021 20:15:11,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,453.320000000007,,,,,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1621246526721,17/05/2021 10:15:26,1621246527569,10,17/05/2021 20:15:27,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_button_image,15973,,,ICAR56_E.png,1,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1621246527188,17/05/2021 10:15:27,1621246528016,10,17/05/2021 20:15:28,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,453.320000000007,,,,,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1621246529657,17/05/2021 10:15:29,1621246530489,10,17/05/2021 20:15:30,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,2468,,,,,0,1,0,,,,,,end,,,,,,,,,
28,1621246530126,17/05/2021 10:15:30,1621246530492,10,17/05/2021 20:15:30,52673,2,task-mowt,,12726273,5e6095161a68693dc9e26545,3842655,,complete,,60a24078808df01e692eab7c,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x966,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,END TASK,,,,,245266,,,,,0,1,0,,,,,,,,,,,,,,,
1,1621246346907,17/05/2021 10:12:26,1621246345506,8,17/05/2021 18:12:25,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1621246382518,17/05/2021 10:13:02,1621246381156,8,17/05/2021 18:13:01,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,33736.1949999904,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1621246382943,17/05/2021 10:13:02,1621246381596,8,17/05/2021 18:13:01,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450.0040000000008,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1621246421928,17/05/2021 10:13:41,1621246420568,8,17/05/2021 18:13:40,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,38953.15000000119,,,ICAR43_D.png,1,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1621246422381,17/05/2021 10:13:42,1621246421014,8,17/05/2021 18:13:41,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,450.1909999999916,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1621246424840,17/05/2021 10:13:44,1621246423490,8,17/05/2021 18:13:43,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,2469.234999996843,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1621246475931,17/05/2021 10:14:35,1621246474583,8,17/05/2021 18:14:34,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,51072.085000007064,,,ICAR44_C.png,1,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1621246476376,17/05/2021 10:14:36,1621246475018,8,17/05/2021 18:14:35,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,450.0370000000112,,,,,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1621246514023,17/05/2021 10:15:14,1621246512679,8,17/05/2021 18:15:12,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,buttonD,response_button_image,37624.1549999977,,,ICAR45_D.png,1,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1621246514461,17/05/2021 10:15:14,1621246513121,8,17/05/2021 18:15:13,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,450.3289999999979,,,,,0,1,0,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1621246545792,17/05/2021 10:15:45,1621246544452,8,17/05/2021 18:15:44,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonA,response_button_image,31306.0400000104,,,ICAR46_A.png,1,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1621246546240,17/05/2021 10:15:46,1621246544889,8,17/05/2021 18:15:44,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,450.1570000000065,,,,,0,1,0,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1621246625990,17/05/2021 10:17:05,1621246624631,8,17/05/2021 18:17:04,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,79720.65000000293,,,ICAR47_B.png,1,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1621246626428,17/05/2021 10:17:06,1621246625078,8,17/05/2021 18:17:05,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,450.1219999999739,,,,,0,1,0,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1621246683624,17/05/2021 10:18:03,1621246682267,8,17/05/2021 18:18:02,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,buttonD,response_button_image,57165.39500000363,,,ICAR48_D.png,1,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1621246684065,17/05/2021 10:18:04,1621246682715,8,17/05/2021 18:18:02,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,451.20799999998417,,,,,0,1,0,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1621246707689,17/05/2021 10:18:27,1621246706348,8,17/05/2021 18:18:26,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,buttonC,response_button_image,23611.894999994547,,,ICAR50_C.png,1,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1621246708141,17/05/2021 10:18:28,1621246706784,8,17/05/2021 18:18:26,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,450.17800000001444,,,,,0,1,0,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1621246741371,17/05/2021 10:19:01,1621246740025,8,17/05/2021 18:19:00,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,Zone2,response_button_image,33219.49999999197,,,ICAR53_F.png,1,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1621246741825,17/05/2021 10:19:01,1621246740470,8,17/05/2021 18:19:00,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,450.2939999999944,,,,,0,1,0,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1621246889774,17/05/2021 10:21:29,1621246888430,8,17/05/2021 18:21:28,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonD,response_button_image,147934.42499999946,,,ICAR54_D.png,1,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1621246890232,17/05/2021 10:21:30,1621246888880,8,17/05/2021 18:21:28,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,450.65399999998044,,,,,0,1,0,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1621247032351,17/05/2021 10:23:52,1621247030914,8,17/05/2021 18:23:50,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonD,response_button_image,142005.98999999056,,,ICAR55_D.png,1,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1621247032696,17/05/2021 10:23:52,1621247031339,8,17/05/2021 18:23:51,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,450.8530000000028,,,,,0,1,0,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1621247064815,17/05/2021 10:24:24,1621247063464,8,17/05/2021 18:24:23,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone2,response_button_image,32106.97499998787,,,ICAR56_F.png,1,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1621247065289,17/05/2021 10:24:25,1621247063907,8,17/05/2021 18:24:23,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,450.13099999993574,,,,,0,1,0,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1621247068608,17/05/2021 10:24:28,1621247067264,8,17/05/2021 18:24:27,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,3347.8049999976065,,,,,0,1,0,,,,,,end,,,,,,,,,
28,1621247068867,17/05/2021 10:24:28,1621247067267,8,17/05/2021 18:24:27,52673,2,task-mowt,,12726323,5e2737725b323795f4add395,3842622,,complete,,60a23ee7d704d604b47f4a86,computer,Desktop or Laptop,Windows 10,Chrome 90.0.4430.212,1536x864,1536x754,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,END TASK,,,,,721761,,,,,0,1,0,,,,,,,,,,,,,,,
1,1621246450953,17/05/2021 10:14:10,1621246452577,8,17/05/2021 18:14:12,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1621246457478,17/05/2021 10:14:17,1621246459159,8,17/05/2021 18:14:19,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4888,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1621246457883,17/05/2021 10:14:17,1621246459607,8,17/05/2021 18:14:19,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450.4399999999987,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1621246495149,17/05/2021 10:14:55,1621246496802,8,17/05/2021 18:14:56,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonD,response_button_image,37176,,,ICAR43_D.png,1,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1621246495534,17/05/2021 10:14:55,1621246497248,8,17/05/2021 18:14:57,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,450.4400000000023,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1621246497207,17/05/2021 10:14:57,1621246498846,8,17/05/2021 18:14:58,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,1592,,,,,0,1,0,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1621246566914,17/05/2021 10:16:06,1621246568566,8,17/05/2021 18:16:08,52673,2,task-mowt,,12726415,6090c2ed6c9505f14fab02c8,3842671,,complete,,60a240ca51150ec1e2fd9150,computer,Desktop or Laptop,Windows 10,Firefox 88.0,1920x1080,1920x1005,,Baseline - ICARRavensMatrix,2,BCA,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,69698,,,ICAR44_C.png,1,0,1,0,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
